gene	log2FC	p	padj	n
RNU6-828P	-0.539832463201168	0.6694989395705	0.999925051125472	8
KIF1B	0.101554192014837	0.235017982856495	0.999925051125472	8
RNU6-37P	-0.697590458948377	0.594542164148353	0.999925051125472	8
AL139424.3	-0.120192113228695	0.716035664580498	0.999925051125472	8
RN7SL721P	0.184070372332268	0.793225941265919	0.999925051125472	8
AL139424.2	-0.262874472758685	0.402543610621241	0.999925051125472	8
PGD	0.0825298961992874	0.584594038763944	0.999925051125472	8
CENPS-CORT	-0.175414612573772	0.744563552169777	0.999925051125472	8
CENPS	0.123098003171563	0.827823468796569	0.999925051125472	8
CORT	-0.243588075903347	0.885650529180163	0.999925051125472	8
DFFA	-0.102502036952441	0.233845699869455	0.999925051125472	8
PEX14	-0.0391586750905776	0.797535698181607	0.999925051125472	8
AL139423.2	-0.0326777398415438	0.906230643147801	0.999925051125472	8
RN7SL614P	-0.630735836633638	0.500832081136348	0.999925051125472	8
CASZ1	-0.363832514718263	0.0724321426452326	0.999925051125472	8
AL139423.1	-0.28840254684246	0.499538613105371	0.999925051125472	8
C1orf127	-0.409246320254843	0.327668712121934	0.999925051125472	8
TARDBP	0.140783288835145	0.128368517099628	0.999925051125472	8
MASP2	0.0405047639723202	0.824661394850705	0.999925051125472	8
AL109811.2	0.022404477850427	0.931820058583036	0.999925051125472	8
SRM	-0.0446997066362989	0.681526309788582	0.999925051125472	8
EXOSC10	-0.107876961915518	0.287248344605727	0.999925051125472	8
AL109811.1	-0.197700412217062	0.38508065264752	0.999925051125472	8
EXOSC10-AS1	-0.219705947870297	0.833290167272818	0.999925051125472	8
MTOR	-0.00787996565089503	0.922284556698678	0.999925051125472	8
MTOR-AS1	-0.541008119505969	0.333858145041553	0.999925051125472	8
ANGPTL7	-0.151271318425562	0.588825762556929	0.999925051125472	8
UBIAD1	-0.127349966019019	0.36144602026302	0.999925051125472	8
UBE2V2P3	-0.460976034920122	0.599533464493492	0.999925051125472	8
DISP3	-0.234538873792173	0.8227080682069	0.999925051125472	8
FBXO2	0.403487466498102	0.556786899077627	0.999925051125472	8
FBXO44	0.0569072496899589	0.684745551399435	0.999925051125472	8
FBXO6	-0.189468525308464	0.328391991924817	0.999925051125472	8
MAD2L2	0.083095548097602	0.617403201543098	0.999925051125472	8
DRAXIN	1.11097280739054	0.0338172811765588	0.999925051125472	8
AGTRAP	0.12220231223835	0.501350901110154	0.999925051125472	8
MTHFR	0.0504994459264578	0.606102734672042	0.999925051125472	8
CLCN6	-0.0328722015607689	0.751109562322885	0.999925051125472	8
NPPA	-0.163643819902072	0.779448408075296	0.999925051125472	8
AL021155.4	-0.28262106883843	0.419093603340971	0.999925051125472	8
RNU5E-4P	-1.34586435113418	0.357486266277805	0.999925051125472	8
KIAA2013	-0.105284602985002	0.292230869208712	0.999925051125472	8
PLOD1	-0.12776554999668	0.325041481641518	0.999925051125472	8
MFN2	-0.0290559580623781	0.749186611015027	0.999925051125472	8
MIIP	0.0445670047995958	0.735844428253061	0.999925051125472	8
TNFRSF8	-0.242658828611582	0.199861924240821	0.999925051125472	8
TNFRSF1B	0.0449159288644602	0.798173539744774	0.999925051125472	8
MIR4632	-0.11922147755728	0.912500926239884	0.999925051125472	8
SNORA70	0.00969550916224237	0.967118696365618	0.999925051125472	8
VPS13D	-0.00113389815674076	0.98901020261637	0.999925051125472	8
LINC02766	-0.962900876665651	0.0150799321878252	0.999925051125472	8
DHRS3	-0.311188078999996	0.166661615518507	0.999925051125472	8
RNU6ATAC18P	-0.332122172867801	0.4527801554886	0.999925051125472	8
AC254633.1	-0.236145339444665	0.253750925283569	0.999925051125472	8
AADACL3	-0.265240137093154	0.61640409463019	0.999925051125472	8
C1orf158	2.26481702191065	0.0887607508898904	0.999925051125472	8
PDPN	-0.853335206738269	0.0202142373757823	0.999925051125472	8
SCARNA11	-0.172094220376295	0.813873206232099	0.999925051125472	8
PRDM2	0.121567974856708	0.202153350050779	0.999925051125472	8
KAZN	-0.0971037328970607	0.517835360174671	0.999925051125472	8
AL357873.1	-0.0169315131775106	0.962120846794409	0.999925051125472	8
KAZN-AS1	-0.116584830279307	0.714991140984163	0.999925051125472	8
TBCAP2	0.0851738411196169	0.914705561762517	0.999925051125472	8
AL031293.1	-0.181398150167933	0.800123829546619	0.999925051125472	8
TMEM51-AS1	0.231372715002943	0.582379482464136	0.999925051125472	8
TMEM51	-0.0155515740043802	0.958962712406213	0.999925051125472	8
C1orf195	0.43535755635619	0.539607399063627	0.999925051125472	8
MFFP1	0.586561554409805	0.664334758472822	0.999925051125472	8
FHAD1	-0.539784118591248	0.40121469649545	0.999925051125472	8
FHAD1-AS1	-0.576143518177679	0.605085387930543	0.999925051125472	8
AL031283.1	0.0218013312604542	0.977608995636171	0.999925051125472	8
EFHD2	0.356499788337784	0.145933379379321	0.999925051125472	8
CTRC	1.53565821287399	0.236111371372215	0.999925051125472	8
CELA2B	0.183733155950716	0.858512495328837	0.999925051125472	8
CASP9	-0.00105601101073758	0.994106666230872	0.999925051125472	8
DNAJC16	-0.148238634112672	0.205402985300956	0.999925051125472	8
SCARNA21	0.0733743158039382	0.705919125111343	0.999925051125472	8
AL121992.3	-0.744464050176797	0.440146888330968	0.999925051125472	8
AGMAT	-0.225625377101955	0.521805170037115	0.999925051125472	8
AL121992.1	-0.71389187127889	0.370532645295028	0.999925051125472	8
CHCHD2P6	-0.250080726492502	0.811298684152204	0.999925051125472	8
DDI2	0.0893711351877212	0.467118157630404	0.999925051125472	8
PLEKHM2	-0.0150236864580191	0.897250182880538	0.999925051125472	8
AL450998.2	-0.454865056185674	0.226728938959714	0.999925051125472	8
SLC25A34	0.200223831214382	0.434333836400178	0.999925051125472	8
FBLIM1	0.410553947320159	0.0538525059542494	0.999925051125472	8
RPL12P14	-0.959450129929457	0.163083020139394	0.999925051125472	8
UQCRHL	0.014796594833383	0.971032233024072	0.999925051125472	8
AL450998.1	0.45156406615245	0.531528118442814	0.999925051125472	8
FLJ37453	-0.0979755277620133	0.655073306373151	0.999925051125472	8
SPEN	0.0702245704768473	0.626971107984698	0.999925051125472	8
AL034555.1	-0.261251573810592	0.745282173191118	0.999925051125472	8
ZBTB17	-0.101581978080266	0.416741721414326	0.999925051125472	8
AL355994.4	0.322036507603445	0.637827702687724	0.999925051125472	8
HSPB7	0.152522247616968	0.618743939302687	0.999925051125472	8
CLCNKA	-0.36843839055256	0.422041465702717	0.999925051125472	8
CLCNKB	0.457277512422639	0.565105245823021	0.999925051125472	8
EPHA2	-0.14710014350583	0.474345906673716	0.999925051125472	8
AL451042.2	-0.131040925757086	0.794921485656543	0.999925051125472	8
AL451042.1	0.0768257110384195	0.953122587418717	0.999925051125472	8
ARHGEF19	0.501559132703177	0.108190934525566	0.999925051125472	8
ANO7L1	0.34024392994464	0.486157464034153	0.999925051125472	8
AL109627.1	-0.0523219307606427	0.842362525602198	0.999925051125472	8
CPLANE2	-0.216906290646965	0.429354351575407	0.999925051125472	8
MT1XP1	0.200811958637842	0.839880864428914	0.999925051125472	8
FBXO42	-0.0436883840861443	0.661716799243366	0.999925051125472	8
SZRD1	-0.0151426835767188	0.892339159488899	0.999925051125472	8
RPL22P3	-0.171840355329103	0.72020996528236	0.999925051125472	8
SPATA21	0.0181607780556604	0.976637936962529	0.999925051125472	8
NECAP2	-0.077488338836866	0.340860159736138	0.999925051125472	8
LINC01772	-0.110463129664045	0.603029351859541	0.999925051125472	8
CROCCP3	-0.114459269135948	0.499780986633824	0.999925051125472	8
RNU1-1	-0.0209973044701929	0.949188782132022	0.999925051125472	8
NBPF1	-0.518605560714961	0.00920867756007497	0.999925051125472	8
AL137798.1	-0.144469241811695	0.836022649840906	0.999925051125472	8
CROCCP2	-0.475947331848797	0.0388725970405308	0.999925051125472	8
AL137798.3	-0.416017238088119	0.250401740605542	0.999925051125472	8
MST1P2	-0.453763926370342	0.104118602719632	0.999925051125472	8
AL021920.2	0.6544425735654	0.614464021562565	0.999925051125472	8
EIF1AXP1	0.435879801062835	0.469221362484735	0.999925051125472	8
ESPNP	1.28283294575819	0.327247820876743	0.999925051125472	8
CROCC	-0.0984715695179713	0.521128889990007	0.999925051125472	8
MST1L	-0.983031345904471	0.0105074228273602	0.999925051125472	8
BX284668.5	0.238544774192591	0.482991728950674	0.999925051125472	8
BX284668.4	-0.404895374021843	0.609410232603385	0.999925051125472	8
RNU1-2	-0.487887239535986	0.514298865492655	0.999925051125472	8
BX284668.6	-0.315918048977034	0.67732018166108	0.999925051125472	8
MFAP2	-0.380446486390103	0.151084620860437	0.999925051125472	8
AL049569.2	-0.0503612040861526	0.958597360782276	0.999925051125472	8
AL049569.1	-1.55675333779149	0.122200866484563	0.999925051125472	8
ATP13A2	-0.262801918308832	0.00581469073181439	0.894924205509368	8
SDHB	-0.00226758259132713	0.985248607118255	0.999925051125472	8
PADI2	1.3813392856999	0.0734308293594836	0.999925051125472	8
LINC02783	1.41302095993655	0.335506515866808	0.999925051125472	8
PADI1	3.44630457263956	0.0346712571438774	0.999925051125472	8
PADI4	1.72847847255162	0.0868027700546139	0.999925051125472	8
RCC2	-0.0557165386735305	0.663373231275616	0.999925051125472	8
ARHGEF10L	0.00831695759669537	0.95318305993843	0.999925051125472	8
IGSF21	1.00351153733057	0.0370693076150113	0.999925051125472	8
AL365209.1	1.50813893558844	0.00115800723098294	0.485276229130383	8
IGSF21-AS1	1.6388885216269	0.292225873709969	0.999925051125472	8
KLHDC7A	0.200209430508009	0.836732200578187	0.999925051125472	8
RP13-279N23.2	0.52295554711107	0.574609177524876	0.999925051125472	8
ALDH4A1	-0.436449947589435	0.0160046579843865	0.999925051125472	8
MIR1290	0.812463832540211	0.395313974722437	0.999925051125472	8
IFFO2	0.317237839320637	0.0362957824428791	0.999925051125472	8
AL137127.1	0.0649602891168824	0.816167705585254	0.999925051125472	8
UBR4	0.0697529640984699	0.44892028318156	0.999925051125472	8
EMC1-AS1	-0.191187747526902	0.637252698075927	0.999925051125472	8
EMC1	0.0719473501486681	0.547272925646901	0.999925051125472	8
MRTO4	-0.0363475293851408	0.848360410892231	0.999925051125472	8
AL035413.2	-0.00155700366955565	0.997854038168838	0.999925051125472	8
AKR7L	-0.0853440266441122	0.898052895943324	0.999925051125472	8
AKR7A3	-0.837242797740452	0.0709486211950847	0.999925051125472	8
AL035413.1	0.0999140391015458	0.736360312086811	0.999925051125472	8
AKR7A2	0.0374253307513325	0.810597156748167	0.999925051125472	8
RNU6-1099P	-0.681471559553813	0.416667193941876	0.999925051125472	8
SLC66A1	-0.0770794286995918	0.577820882517948	0.999925051125472	8
CAPZB	0.158010063710285	0.0859600868876806	0.999925051125472	8
RN7SL277P	0.568782300007222	0.40032172304654	0.999925051125472	8
MICOS10	0.178402364127109	0.243260481241576	0.999925051125472	8
NBL1	0.0656166477819051	0.760769187333669	0.999925051125472	8
AL031727.1	0.288401871370554	0.483715173322846	0.999925051125472	8
HTR6	0.138541377369315	0.754652635007675	0.999925051125472	8
TMCO4	0.0920936379617016	0.556795032390056	0.999925051125472	8
RNF186	1.88877825771452	0.279353733019136	0.999925051125472	8
AL391883.1	-0.403067415738397	0.620080800757619	0.999925051125472	8
OTUD3	-0.101100431002341	0.472517360002134	0.999925051125472	8
